t,x,y,z,value
1,13,49,59,24.176234511066525
2,32,16,83,14.865633496543948
9,84,2,67,17.877682971378594
2,68,72,98,22.427954270723454
7,28,53,0,14.63030018616368
5,47,36,26,19.671777245987553
6,60,26,92,19.236913554856397
9,43,93,3,21.36758036769078
1,25,50,16,19.52403136312857
9,0,4,92,23.10414917321564
4,3,92,66,25.55353363204562
0,25,59,49,24.03997398908314
5,52,73,29,18.2962852762913
4,37,69,36,20.354609762722895
4,75,13,83,21.28094072727889
2,65,70,27,23.448431236822895
8,84,69,29,15.614984746149986
0,84,71,46,20.139143184291452
5,30,85,7,22.80394434418571
1,9,12,45,30.568809967897465
0,7,2,52,23.057537170664816
2,15,37,26,15.534249119103542
8,26,65,30,24.918816737614925
7,23,59,25,29.21421393723722
3,48,4,6,12.530787221473947
9,27,64,2,17.6573471516029
1,89,57,79,11.971812359795804
4,66,57,39,21.096579717742145
6,82,25,75,23.048204927459473
0,21,68,10,23.234160363473332
8,18,78,35,21.828663677832367
3,88,87,99,16.54896685033832
2,54,39,18,28.698524778012032
4,82,9,12,20.042731422364103
4,55,53,43,25.414103840748936
5,36,24,98,27.838470244417866
9,38,30,76,21.664527209240084
0,25,43,8,13.117336326742507
4,57,58,10,24.9525973926444
6,56,6,12,21.99029183491578
3,93,29,35,24.268917186143554
3,54,39,78,19.643290031628233
5,10,19,82,13.336668991740606
5,71,17,85,17.60331171921838
7,93,38,67,22.58515273018687
5,21,96,20,17.95914416844637
6,53,18,8,19.03796950623412
1,37,85,41,13.938113082711638
0,72,28,87,27.526665839074667
1,95,2,66,23.38763168116302
9,35,16,80,14.813975525609667
8,15,18,85,19.815338728159112
4,4,55,9,22.306156501338997
8,54,4,20,23.293626949605713
7,20,22,28,15.509902704197442
3,96,22,47,21.56944657214593
5,18,23,40,21.892059565927866
0,63,37,98,14.885196592558426
1,48,12,81,17.219837065601595
0,11,56,98,17.65045716077419
9,48,21,54,16.945531647834006
0,31,40,39,18.657000398983143
7,61,24,42,22.968781173187725
8,68,16,59,16.794361997817646
6,54,98,54,10.178129292323518
5,92,20,75,30.19916288908061
2,89,66,29,20.758130684915777
4,36,67,82,9.728554397886
1,82,1,3,22.030671470039536
1,20,24,28,17.344775543887973
0,83,49,15,20.726254766760714
9,46,29,17,18.63704186558599
5,63,86,91,15.226880655343315
6,58,13,46,17.887935484508613
2,96,74,57,22.01824446795119
0,55,5,96,23.83584202483179
4,99,8,44,16.92905803655043
4,80,55,67,20.026886394895193
7,0,78,56,22.321541091707317
7,25,74,69,28.14806333992136
6,50,79,53,22.70582844266707
4,83,71,80,16.185526763700842
3,17,28,68,22.45305640650382
0,84,90,36,27.898138277380493
0,92,83,63,14.479160523466035
9,86,10,61,27.87600755221825
3,25,37,24,17.29612694730814
3,42,31,28,15.972639747099937
1,83,11,3,19.728507198384317
0,64,71,35,15.515688466903686
5,39,51,30,19.833416677557867
1,57,62,7,16.60050060266918
4,6,49,44,22.619343921875895
0,73,95,93,30.588754585817597
3,44,52,91,19.175045634939725
9,33,69,57,23.065374629200015
3,66,39,36,16.16356202709196
6,36,15,61,28.279600355580058
4,62,13,13,14.476113165842142
3,47,25,43,22.192392710088974
4,50,25,92,25.244609463088086
6,65,55,12,16.536448985268628
3,16,92,13,11.375735758250691
2,97,32,6,22.029438659618815
7,98,78,94,25.445330264010863
9,79,39,99,17.117386664813495
5,67,37,29,24.108513228553377
6,43,51,17,23.23949773472976
0,67,21,40,26.262455545400435
8,46,29,71,16.877388799913756
4,16,15,2,15.209603321663309
1,54,70,82,21.00538300498701
2,87,41,0,22.23758850863607
7,17,95,92,17.087460830074114
5,22,4,27,11.843317327568828
7,1,36,94,24.93930231169183
8,51,76,21,18.79911726597026
0,80,31,89,16.743747827437872
7,6,88,70,23.673926251579108
2,37,93,9,26.382523151696844
1,62,26,67,20.708581080007715
8,52,85,30,19.81273639985466
5,67,81,74,16.103558518403542
5,85,9,35,13.53311609414131
4,88,75,52,16.3480745169386
0,11,9,9,21.982794365048886
4,70,49,74,22.978572974393646
8,67,52,24,18.97414219233857
3,83,89,97,25.434016653699622
0,39,27,0,30.146747882427654
6,32,48,15,16.832394313616366
7,88,17,91,25.665459879050026
1,93,48,71,16.99252413286106
9,97,33,4,15.584317827826856
0,19,47,41,21.168778882572454
0,22,0,38,23.76167400762317
6,2,93,16,15.775617647024761
3,44,72,63,18.976618502074373
2,73,19,77,28.52676652992612
1,54,32,4,22.15066717118367
3,80,56,96,23.959578091211004
8,38,40,42,20.50096131623795
9,84,10,18,23.171227128589013
4,33,76,43,22.42041759553777
1,19,52,90,22.85432153438193
7,46,65,2,23.33387216108323
8,90,11,80,22.960353493002106
7,91,68,83,14.050043921814158
4,63,11,93,18.4745659727755
6,90,28,86,25.358118131803963
1,6,15,52,17.196127294410793
9,14,18,94,21.348219050831744
9,94,13,69,11.187017987521378
2,20,25,50,24.77107513400858
6,34,38,85,23.89778145354761
6,84,0,69,14.926044376416389
2,18,59,63,23.21889725978867
9,77,58,76,25.57958738888656
7,39,28,59,12.430791317624863
7,13,71,11,29.02916466283088
3,73,3,13,10.569064621578582
0,33,77,28,25.73786443661051
5,57,20,55,12.801812210965263
2,8,45,73,24.23062914787623
3,81,51,82,18.224812177255867
8,96,26,63,16.96487162051016
1,57,75,6,26.100039487552884
2,63,33,30,23.41746747940109
8,87,91,1,15.818609762781259
6,91,92,36,25.72916311308807
7,23,57,73,15.102486938565505
5,73,92,97,19.42673733704158
2,43,61,28,24.890593079551092
9,2,41,45,16.783103907938113
5,52,31,96,30.925443114431715
0,14,84,34,18.045147407955557
0,11,55,46,21.927764633363317
2,47,33,85,23.305575692140838
8,69,33,53,21.862646516338124
3,37,97,58,18.436660410094333
2,66,59,55,18.905613628337978
0,91,59,6,23.821761449907697
3,29,0,66,17.738909341789498
5,60,14,39,24.0727159253929
8,47,62,47,19.366562561754154
9,88,62,19,25.243305586689253
1,96,43,58,18.152439510052393
6,72,43,36,14.681279935224385
6,68,95,58,20.633071127096116
1,80,82,47,14.996676342149424
0,62,81,54,13.392655196361947
5,46,81,73,18.703503097869444
5,40,45,27,24.217106862443377
1,97,29,25,20.889921126198853
7,50,24,80,19.743745390918967
0,70,0,18,20.171808926541413
5,92,91,1,25.542565372947912
3,66,35,88,29.076675020932413
9,65,93,69,22.37457957045777
2,90,78,24,28.02277731022478
5,80,90,13,23.63260816853945
0,68,4,14,21.479756844136187
4,66,93,81,22.14833274415589
6,27,8,7,19.489946818997833
2,6,7,90,19.97228979509768
9,84,27,42,22.205867255603305
6,16,77,34,13.243983676877429
6,45,85,21,24.332122145204465
7,5,47,65,17.088575111695363
8,30,10,33,26.288816898861427
4,21,38,76,21.40729117892126
3,77,0,6,19.528549367597826
9,5,70,10,13.179720355379771
5,37,96,40,17.52047672663791
6,80,27,73,21.446630503153
4,18,17,26,18.48814647577207
6,94,22,42,15.021562883790681
1,36,52,18,18.328090924175868
2,22,18,33,24.55775393077998
7,32,6,77,20.8735611494605
9,11,40,71,27.359568772525627
4,53,8,57,22.286031969277413
2,42,91,17,11.656613462989307
3,10,81,59,24.217839277524362
4,48,80,16,21.166031512134754
5,81,20,55,26.753567196061752
4,78,44,13,19.23888160484338
1,37,80,51,32.16108975444055
4,39,74,66,28.58043799018988
5,20,43,38,11.250159647805189
3,84,71,46,23.36241488017782
9,96,25,13,20.583024346199398
7,95,2,92,16.071933878320586
0,45,83,13,13.416993402806085
8,38,72,7,18.348598637341368
8,70,59,43,19.422111601890403
1,94,23,44,19.946648729206075
8,79,91,74,20.251783432241574
0,40,64,13,16.14338007972979
7,84,29,10,11.218417956697376
4,75,29,82,30.11185027784701
8,25,28,67,12.838052771152503
9,70,62,33,21.726804620101777
1,96,16,9,26.667902541136463
6,27,99,17,18.757979424520205
3,99,33,98,21.3572437905445
6,3,23,58,18.42981060192832
3,76,60,65,28.367983378273657
4,28,48,2,16.57197127595889
7,5,19,19,20.33461281485038
7,11,75,90,23.11606101475967
4,48,83,94,29.741224453027726
0,58,36,76,26.350213999885714
6,79,44,65,13.049612418616451
6,1,70,52,20.233568435824573
5,12,21,65,26.15560104877256
8,70,90,37,24.612417819199024
9,30,45,17,16.203389527049225
3,56,53,19,24.229530159939955
6,17,37,64,15.639449958491262
4,46,85,95,14.631852812489077
8,66,13,96,11.643540651898345
3,97,86,60,16.136849055334988
2,44,56,11,4.792542834788357
4,81,61,95,11.998369048575793
7,84,95,8,30.125265457904774
6,1,79,2,18.10556994339423
2,85,49,7,24.69547397697978
0,5,11,46,11.709277498590964
6,62,6,54,18.875862469428803
0,61,32,14,21.253753165498644
2,85,21,2,19.867858955544044
5,73,81,45,21.414216184130794
8,96,11,27,20.75033866543508
1,67,42,22,17.729733362118452
3,13,8,52,15.735269056537577
2,12,74,46,21.036539040114945
8,83,4,67,15.417626867024703
4,72,46,94,10.904986994111747
2,66,34,53,23.75352673225032
5,83,65,31,20.975619400338342
0,37,86,38,20.069571938064406
7,63,57,31,25.60390524305141
7,26,47,16,29.933230992487886
2,76,4,31,19.45151815000805
1,27,68,8,18.622911944468516
8,40,29,46,21.524954123875062
3,99,70,71,14.524952455987666
8,18,15,78,28.615124990961796
5,36,13,32,21.99105511417135
5,77,57,55,18.584897343409597
9,65,80,54,16.560344325689208
1,9,49,37,15.872583113273926
4,93,26,81,23.02580737700696
4,12,49,39,16.604832871799758
0,85,56,20,16.952720294360397
0,77,10,1,15.198798859597094
6,77,5,25,24.385279688340407
9,2,58,38,27.534171201050217
8,60,61,58,19.67476597862856
1,16,18,72,14.518207504780271
5,62,87,61,13.574467681480265
8,64,95,53,17.225193206600455
0,86,63,69,19.771272485662827
5,51,77,48,11.625635318149076
7,78,33,91,15.255877555372969
3,71,66,29,33.400224928888704
9,66,10,40,20.359952533371732
0,30,20,84,18.737869770932953
0,86,45,58,18.265220139089152
5,81,1,96,25.57652620344794
2,98,71,95,23.613270114539205
3,71,51,52,27.032709187596044
1,58,5,61,19.79864009344643
1,54,10,69,23.06686795125393
2,62,83,50,17.57458787357705
0,18,64,91,17.86513947214983
3,98,92,43,22.49975286254843
4,35,95,2,26.349105167188537
1,75,19,77,19.89838665592011
1,20,79,11,24.015993043399902
1,18,64,63,17.752993707941712
2,61,87,72,13.932444486400994
5,41,77,24,11.116251649944285
9,82,46,29,14.525034224539187
7,35,31,37,29.420794929216466
7,25,22,31,25.272555401757227
4,44,81,47,34.722160290588604
7,92,3,65,15.329719862316415
9,5,9,35,21.856068130769977
9,59,30,83,26.049796646151137
0,57,13,16,24.002587167143723
1,81,97,24,18.723317562411516
3,7,31,56,18.53481954607487
8,64,21,66,16.452248419350763
6,14,51,95,28.19989000257892
0,27,99,80,31.4330167099719
6,64,65,8,13.800610348615503
6,92,90,50,17.163661184930046
5,56,0,43,24.154914008799437
2,91,54,57,21.930223171218906
6,35,38,17,25.212364001547225
8,41,23,57,15.222942800067784
9,92,31,7,12.304216634774104
9,75,68,39,10.851398294390776
5,47,49,86,27.660840286625714
5,79,46,62,19.274186151765942
0,70,35,71,21.05369383337533
3,58,27,17,30.286769562442494
0,50,40,85,27.34579583942415
3,50,84,80,28.33601894351043
9,86,10,79,14.959528281688897
9,40,46,65,11.614708419482735
9,41,91,80,15.98433958537313
8,55,77,3,17.456394306638114
1,94,98,56,20.653759051615403
8,30,97,56,17.347959462409253
6,59,88,22,21.72383803880715
6,21,1,74,26.93983505875387
7,50,27,33,11.19012324318755
0,58,66,34,20.858108108541508
8,60,38,97,26.26754926343139
4,4,3,64,22.28042889542716
7,11,13,3,18.902866750523962
9,50,53,43,25.41218172679504
3,66,2,97,21.824991109309224
0,83,19,17,18.708006654386878
9,34,97,28,20.371020906477504
3,2,94,55,19.30623704231823
9,60,82,83,22.189277446984146
9,83,22,8,24.200084712742665
3,37,95,11,16.530894290522156
2,96,24,76,25.455584626432046
6,13,11,84,12.456765071452939
7,9,85,18,13.830547627261396
0,36,99,58,26.76692273236432
2,7,89,61,20.389862732295324
2,20,95,40,23.283199241265198
4,3,70,35,20.330982424922986
2,43,2,9,19.032578798357587
1,58,88,58,12.233452276188391
9,20,68,57,23.796736802700906
8,40,94,35,22.354243166734634
4,97,18,72,13.37527494928156
9,67,7,25,16.210866729382445
3,8,22,29,16.25770852205267
6,18,32,5,19.237368763286486
7,47,24,54,16.607395096374866
8,69,28,26,17.16604350218511
7,26,70,38,5.963199469926671
3,42,72,14,21.99611070662235
1,47,13,27,27.008171662213837
9,94,75,48,11.028893845998466
1,81,79,21,30.519354378779198
8,68,15,1,21.37071112346923
3,74,64,69,22.810323136508362
7,58,92,47,12.818906732877187
1,99,49,21,15.729125838573957
0,53,16,69,20.405824492704475
1,80,21,61,13.254724702678303
9,41,6,94,22.06185091328141
2,1,63,39,20.38784575351524
8,10,50,5,21.18492247777582
2,60,55,79,14.856552680774723
3,80,65,10,23.459688301886132
6,15,17,35,21.41723132812751
4,64,7,53,23.529001337800427
5,15,51,97,20.672745334495165
0,20,5,8,28.754555087003602
3,21,44,45,26.002659126983517
2,3,17,46,11.660114421363152
5,13,50,63,18.584816563682608
3,10,73,97,9.828898269631843
0,58,40,95,20.314886990001238
3,1,64,47,22.52952524934474
3,83,78,49,25.019913148872348
7,96,84,43,22.690104412153698
5,56,21,76,18.170389376304495
8,58,26,26,12.093898407799811
2,20,28,67,26.247625848903123
4,41,4,99,27.40450709020344
9,51,33,15,25.323807012350645
1,37,13,11,19.789444921276942
3,69,50,9,25.58330285315665
9,82,51,76,16.28516780029142
7,16,8,41,12.857392388788526
1,46,21,97,18.831796762390702
1,17,52,46,16.936043043851974
6,93,68,25,16.587799981084927
8,33,55,44,19.13187277689544
5,65,80,71,16.424785917783705
5,50,92,49,20.268169453381063
3,21,99,67,16.606975714950877
6,78,24,11,13.606604485693616
1,88,55,6,16.655299919684364
7,60,89,35,30.681610992900332
6,73,31,11,19.17396476296903
1,54,76,45,25.258677712925994
9,20,5,2,9.349626744472125
8,50,15,43,25.554735352162922
2,61,96,24,26.468718698007272
5,91,34,99,23.574447868498023
9,52,24,67,17.00398739492229
3,2,5,16,20.36870192366922
5,17,17,94,15.556967784091697
2,47,41,38,19.01866037627643
7,50,2,3,15.302778508810087
5,51,90,64,19.870451261603858
5,88,52,41,23.15900343338169
5,58,15,42,23.64155059712133
1,81,14,78,24.704723918308396
9,18,37,96,20.394301195925518
0,88,10,37,26.868658202241683
2,14,43,23,22.625806570580853
0,97,42,53,23.700520452687677
2,58,39,90,18.27480681725344
0,99,40,22,18.522765570731632
5,64,96,90,15.445283800204312
4,75,91,83,19.395729146331217
2,92,24,96,14.673389531298307
3,98,7,18,18.06305186668456
5,28,94,34,32.38170656701083
7,13,33,47,26.635301356287236
3,40,45,57,15.746383955510382
4,44,57,20,15.987599182534122
2,22,89,34,17.04911999739455
4,12,57,62,22.71436576350453
5,37,50,51,16.22198849859907
1,44,60,85,27.436622389233882
3,12,53,32,21.067001684844236
7,4,70,25,18.969233777583607
1,62,2,56,15.887183310546263
3,1,96,23,19.714080366605558
3,96,97,27,18.16183811780254
7,50,15,82,18.25769996973699
4,20,93,13,14.392712744981873
6,41,9,39,21.529479790326327
7,79,72,61,23.065451196679863
6,77,29,94,21.87935222365683
1,75,74,49,15.765352911409872
0,19,87,11,28.114792670415497
5,27,21,65,18.661051795575972
8,13,12,51,13.70563138676689
1,68,95,54,13.907156179711588
6,12,52,91,18.73703258526121
6,41,53,84,21.618010144595573
6,65,26,81,22.89965404693174
4,50,81,53,18.32783523630866
8,17,61,95,22.156005938437808
6,32,86,29,24.97877270899501
2,27,76,99,22.662886694903413
3,31,79,90,22.764485383970612
5,68,49,86,11.624405713648063
7,45,13,54,12.629999838011166
9,48,73,67,13.886865278235103
6,55,62,17,17.668250768332516
8,27,86,27,21.440053746002178
2,18,71,56,18.668331128014753
9,51,27,13,20.747463275146814
8,33,91,81,21.717817874997575
5,14,43,73,15.0750178568288
4,18,92,9,28.037850003626986
0,31,58,89,30.764659270086838
5,92,87,29,25.191520820345993
6,81,29,6,25.081739560408586
9,11,24,32,14.29384063811014
8,88,58,92,15.913818519213988
4,77,37,46,24.23167877452063
2,94,65,89,26.44840064228541
6,33,78,66,23.471265446311545
4,37,95,88,27.57079096527159
3,48,37,86,18.184381814628182
2,26,70,58,27.844592761483632
4,78,89,24,16.94155583621717
1,3,42,41,14.825785899807078
2,44,44,28,24.172183230504924
8,62,9,27,19.9324922002952
9,16,62,40,16.636688894011826
6,33,13,72,14.930618503787265
0,31,43,25,24.59760238564384
5,4,86,95,17.427703561854273
3,84,66,21,22.53048420953206
8,53,92,60,19.534132666707496
4,10,73,70,15.125848262142515
2,17,89,10,21.523330544154994
8,45,55,30,19.925276506030585
6,15,21,39,17.738236053494482
1,48,47,73,23.374306000458912
9,4,51,22,17.659902113354793
2,18,64,29,24.0153033577247
8,90,43,25,21.43770391055256
3,82,44,47,14.492477851363676
7,54,59,84,26.486875701583024
4,19,33,45,20.212933791291935
8,12,37,12,22.545862592025124
5,6,12,27,28.48486459292789
3,14,96,15,18.35575243640492
4,16,7,93,14.659705514117805
3,93,43,42,18.368261743811424
6,76,76,19,16.666251834410332
0,7,85,62,17.79232573984859
3,40,64,18,26.38275027726885
6,61,28,31,25.23797758792235
2,66,74,98,22.76958435108246
8,2,1,55,7.838742200785834
0,9,50,89,17.027049302239007
4,38,62,6,29.969886125495965
0,34,63,45,21.538568643923636
8,94,63,7,27.854607462987126
0,74,62,41,27.35047975826427
8,36,32,48,15.963557840381489
0,71,91,16,22.366425888944903
7,44,10,99,26.84588847745237
8,89,77,11,24.767712374463137
3,7,20,93,29.272107995753718
7,77,3,64,13.25862558455141
7,7,29,31,21.07311711179071
2,59,15,29,24.353196243171013
6,57,60,31,30.036449111073523
8,65,54,46,17.54127899845254
9,95,43,65,17.946410935387902
1,3,23,32,13.723805187738249
1,86,74,86,14.233946237762144
4,56,51,44,20.453291967077348
7,65,59,80,27.41701757888955
1,55,66,91,15.481840773048614
4,97,36,6,31.755813705036886
9,56,47,55,21.09618857412806
2,43,73,16,28.29750570455242
6,56,66,80,17.885927956754173
0,95,96,68,16.92211778646271
6,19,5,72,14.927070811473708
9,52,54,51,29.305401362690116
8,97,47,32,16.377174927893417
0,6,80,48,17.262321665289935
5,22,27,80,25.471241269086292
8,46,69,30,14.421063785326131
8,49,45,48,23.46590930513791
3,96,97,54,28.436846134084327
2,39,94,22,22.351518302606465
8,41,15,45,22.018399183222346
4,46,30,71,14.645123542200501
3,98,43,93,25.769121770758744
8,18,76,86,17.370142189318035
6,38,90,91,23.428452106165146
6,14,74,23,29.47434519123845
3,16,42,73,23.39443372267627
8,22,83,71,22.60051010725972
3,25,56,0,20.734635378846722
5,59,11,12,24.38314855762885
6,23,26,44,17.8720426600223
4,92,35,9,12.055674375447992
7,58,29,99,24.07138127221593
7,89,68,62,25.28364145115551
1,15,58,52,22.730510574400444
5,68,75,33,18.21138628089458
0,35,25,77,25.334998420580455
8,12,89,3,12.66272626731661
2,97,7,26,18.514030838061945
7,90,58,36,30.221506338891363
1,11,63,64,25.73407507198188
1,80,75,4,22.172872901359426
2,65,35,25,20.43409779319546
2,93,14,78,23.986647910448212
9,22,36,16,28.07633511837177
9,63,51,81,25.08393853320033
9,40,30,40,8.238369695262408
1,15,44,75,24.63623946815067
6,7,6,78,18.631196429174825
6,37,40,31,25.394398425499915
9,75,39,78,22.436711267776968
0,54,8,69,22.39663579983861
2,84,14,80,18.714831854348898
8,17,45,49,15.247616097093534
0,75,63,54,22.332402671712785
4,38,38,4,25.637656597053233
3,32,31,54,15.254130634985426
7,30,23,79,17.871443297710933
8,54,84,78,27.34049910712573
0,92,65,7,19.01647844356612
0,31,47,43,14.778864353669523
3,57,85,93,17.45498129105621
8,97,80,46,21.357408348260122
6,5,3,97,27.774237220885073
4,42,19,73,13.290315367264768
7,67,45,38,32.68161545328827
7,81,78,18,18.921269150845628
8,96,90,77,18.92161786916421
5,8,17,93,15.988308113002212
2,94,75,84,19.637101137072943
0,94,1,2,21.37308987713769
